date,department_id,department_name,occupied_beds,capacity_beds,utilization_rate
2026-05-01,2,Internal Medicine,15,18,0.8333
2026-05-02,2,Internal Medicine,13,18,0.7222
2026-05-03,2,Internal Medicine,11,18,0.6111
2026-05-04,2,Internal Medicine,9,18,0.5
2026-05-05,2,Internal Medicine,11,18,0.6111
2026-05-06,2,Internal Medicine,9,18,0.5
2026-05-07,2,Internal Medicine,10,18,0.5556
2026-05-08,2,Internal Medicine,13,18,0.7222
2026-05-09,2,Internal Medicine,12,18,0.6667
2026-05-10,2,Internal Medicine,15,18,0.8333
2026-05-11,2,Internal Medicine,13,18,0.7222
2026-05-12,2,Internal Medicine,14,18,0.7778
2026-05-13,2,Internal Medicine,14,18,0.7778
2026-05-14,2,Internal Medicine,14,18,0.7778
2026-05-15,2,Internal Medicine,14,18,0.7778
2026-05-16,2,Internal Medicine,14,18,0.7778
2026-05-17,2,Internal Medicine,15,18,0.8333
2026-05-18,2,Internal Medicine,15,18,0.8333
2026-05-19,2,Internal Medicine,16,18,0.8889
2026-05-20,2,Internal Medicine,15,18,0.8333
2026-05-21,2,Internal Medicine,16,18,0.8889
2026-05-22,2,Internal Medicine,15,18,0.8333
2026-05-23,2,Internal Medicine,16,18,0.8889
2026-05-24,2,Internal Medicine,17,18,0.9444
2026-05-25,2,Internal Medicine,13,18,0.7222
2026-05-26,2,Internal Medicine,14,18,0.7778
2026-05-27,2,Internal Medicine,13,18,0.7222
2026-05-28,2,Internal Medicine,13,18,0.7222
2026-05-29,2,Internal Medicine,12,18,0.6667
2026-05-30,2,Internal Medicine,12,18,0.6667
2026-05-31,2,Internal Medicine,12,18,0.6667
2026-06-01,2,Internal Medicine,14,18,0.7778
2026-06-02,2,Internal Medicine,17,18,0.9444
2026-06-03,2,Internal Medicine,17,18,0.9444
2026-06-04,2,Internal Medicine,12,18,0.6667
2026-06-05,2,Internal Medicine,10,18,0.5556
2026-06-06,2,Internal Medicine,10,18,0.5556
2026-06-07,2,Internal Medicine,14,18,0.7778
2026-06-08,2,Internal Medicine,19,18,1.0556
2026-06-09,2,Internal Medicine,17,18,0.9444
2026-06-10,2,Internal Medicine,14,18,0.7778
2026-06-11,2,Internal Medicine,14,18,0.7778
2026-06-12,2,Internal Medicine,12,18,0.6667
2026-06-13,2,Internal Medicine,13,18,0.7222
2026-06-14,2,Internal Medicine,13,18,0.7222
2026-06-15,2,Internal Medicine,13,18,0.7222
2026-06-16,2,Internal Medicine,12,18,0.6667
2026-06-17,2,Internal Medicine,11,18,0.6111
2026-06-18,2,Internal Medicine,9,18,0.5
2026-06-19,2,Internal Medicine,10,18,0.5556
2026-06-20,2,Internal Medicine,11,18,0.6111
2026-06-21,2,Internal Medicine,9,18,0.5
2026-06-22,2,Internal Medicine,10,18,0.5556
2026-06-23,2,Internal Medicine,13,18,0.7222
2026-06-24,2,Internal Medicine,14,18,0.7778
2026-06-25,2,Internal Medicine,17,18,0.9444
2026-06-26,2,Internal Medicine,14,18,0.7778
2026-06-27,2,Internal Medicine,12,18,0.6667
2026-06-28,2,Internal Medicine,14,18,0.7778
2026-06-29,2,Internal Medicine,13,18,0.7222
2026-06-30,2,Internal Medicine,11,18,0.6111
2026-07-01,2,Internal Medicine,10,18,0.5556
2026-07-02,2,Internal Medicine,11,18,0.6111
2026-07-03,2,Internal Medicine,12,18,0.6667
2026-07-04,2,Internal Medicine,10,18,0.5556
2026-07-05,2,Internal Medicine,12,18,0.6667
2026-07-06,2,Internal Medicine,16,18,0.8889
2026-07-07,2,Internal Medicine,11,18,0.6111
2026-07-08,2,Internal Medicine,10,18,0.5556
2026-07-09,2,Internal Medicine,11,18,0.6111
2026-07-10,2,Internal Medicine,12,18,0.6667
2026-07-11,2,Internal Medicine,9,18,0.5
2026-07-12,2,Internal Medicine,14,18,0.7778
2026-07-13,2,Internal Medicine,12,18,0.6667
2026-07-14,2,Internal Medicine,11,18,0.6111
2026-07-15,2,Internal Medicine,11,18,0.6111
2026-07-16,2,Internal Medicine,14,18,0.7778
2026-07-17,2,Internal Medicine,17,18,0.9444
2026-07-18,2,Internal Medicine,14,18,0.7778
2026-07-19,2,Internal Medicine,10,18,0.5556
2026-07-20,2,Internal Medicine,10,18,0.5556
2026-07-21,2,Internal Medicine,8,18,0.4444
2026-07-22,2,Internal Medicine,9,18,0.5
2026-07-23,2,Internal Medicine,10,18,0.5556
2026-07-24,2,Internal Medicine,11,18,0.6111
2026-07-25,2,Internal Medicine,8,18,0.4444
2026-07-26,2,Internal Medicine,8,18,0.4444
2026-07-27,2,Internal Medicine,7,18,0.3889
2026-07-28,2,Internal Medicine,7,18,0.3889
2026-07-29,2,Internal Medicine,9,18,0.5
2026-07-30,2,Internal Medicine,7,18,0.3889
2026-07-31,2,Internal Medicine,10,18,0.5556
2026-08-01,2,Internal Medicine,9,18,0.5
2026-08-02,2,Internal Medicine,9,18,0.5
2026-08-03,2,Internal Medicine,10,18,0.5556
2026-08-04,2,Internal Medicine,9,18,0.5
2026-08-05,2,Internal Medicine,8,18,0.4444
2026-08-06,2,Internal Medicine,13,18,0.7222
2026-08-07,2,Internal Medicine,14,18,0.7778
2026-08-08,2,Internal Medicine,16,18,0.8889
2026-08-09,2,Internal Medicine,15,18,0.8333
2026-08-10,2,Internal Medicine,12,18,0.6667
2026-08-11,2,Internal Medicine,10,18,0.5556
2026-08-12,2,Internal Medicine,9,18,0.5
2026-08-13,2,Internal Medicine,6,18,0.3333
2026-08-14,2,Internal Medicine,8,18,0.4444
2026-08-15,2,Internal Medicine,6,18,0.3333
2026-08-16,2,Internal Medicine,10,18,0.5556
2026-08-17,2,Internal Medicine,9,18,0.5
2026-08-18,2,Internal Medicine,10,18,0.5556
2026-08-19,2,Internal Medicine,9,18,0.5
2026-08-20,2,Internal Medicine,10,18,0.5556
2026-08-21,2,Internal Medicine,13,18,0.7222
2026-08-22,2,Internal Medicine,16,18,0.8889
2026-08-23,2,Internal Medicine,15,18,0.8333
2026-08-24,2,Internal Medicine,15,18,0.8333
2026-08-25,2,Internal Medicine,14,18,0.7778
2026-08-26,2,Internal Medicine,15,18,0.8333
2026-08-27,2,Internal Medicine,16,18,0.8889
2026-08-28,2,Internal Medicine,14,18,0.7778
2026-08-29,2,Internal Medicine,11,18,0.6111
2026-08-30,2,Internal Medicine,9,18,0.5
2026-08-31,2,Internal Medicine,15,18,0.8333
2024-01-01,3,Surgery,1,12,0.0833
2024-01-02,3,Surgery,3,12,0.25
2024-01-03,3,Surgery,3,12,0.25
2024-01-04,3,Surgery,3,12,0.25
2024-01-05,3,Surgery,4,12,0.3333
2024-01-06,3,Surgery,2,12,0.1667
2024-01-07,3,Surgery,4,12,0.3333
2024-01-08,3,Surgery,5,12,0.4167
2024-01-09,3,Surgery,5,12,0.4167
2024-01-10,3,Surgery,5,12,0.4167
2024-01-11,3,Surgery,5,12,0.4167
2024-01-12,3,Surgery,6,12,0.5
2024-01-13,3,Surgery,6,12,0.5
2024-01-14,3,Surgery,5,12,0.4167
2024-01-15,3,Surgery,6,12,0.5
2024-01-16,3,Surgery,3,12,0.25
2024-01-17,3,Surgery,7,12,0.5833
2024-01-18,3,Surgery,8,12,0.6667
2024-01-19,3,Surgery,7,12,0.5833
2024-01-20,3,Surgery,8,12,0.6667
2024-01-21,3,Surgery,7,12,0.5833
2024-01-22,3,Surgery,9,12,0.75
2024-01-23,3,Surgery,7,12,0.5833
2024-01-24,3,Surgery,4,12,0.3333
2024-01-25,3,Surgery,3,12,0.25
2024-01-26,3,Surgery,5,12,0.4167
2024-01-27,3,Surgery,6,12,0.5
2024-01-28,3,Surgery,6,12,0.5
2024-01-29,3,Surgery,4,12,0.3333
2024-01-30,3,Surgery,3,12,0.25
2024-01-31,3,Surgery,2,12,0.1667
2024-02-01,3,Surgery,3,12,0.25
2024-02-02,3,Surgery,5,12,0.4167
2024-02-03,3,Surgery,5,12,0.4167
2024-02-04,3,Surgery,5,12,0.4167
2024-02-05,3,Surgery,7,12,0.5833
2024-02-06,3,Surgery,8,12,0.6667
2024-02-07,3,Surgery,12,12,1.0
2024-02-08,3,Surgery,12,12,1.0
2024-02-09,3,Surgery,9,12,0.75
2024-02-10,3,Surgery,6,12,0.5
2024-02-11,3,Surgery,5,12,0.4167
2024-02-12,3,Surgery,4,12,0.3333
2024-02-13,3,Surgery,5,12,0.4167
2024-02-14,3,Surgery,4,12,0.3333
2024-02-15,3,Surgery,4,12,0.3333
2024-02-16,3,Surgery,4,12,0.3333
2024-02-17,3,Surgery,6,12,0.5
2024-02-18,3,Surgery,7,12,0.5833
2024-02-19,3,Surgery,9,12,0.75
2024-02-20,3,Surgery,11,12,0.9167
2024-02-21,3,Surgery,12,12,1.0
2024-02-22,3,Surgery,11,12,0.9167
2024-02-23,3,Surgery,12,12,1.0
2024-02-24,3,Surgery,10,12,0.8333
2024-02-25,3,Surgery,9,12,0.75
2024-02-26,3,Surgery,8,12,0.6667
2024-02-27,3,Surgery,8,12,0.6667
2024-02-28,3,Surgery,9,12,0.75
2024-02-29,3,Surgery,6,12,0.5
2024-03-01,3,Surgery,5,12,0.4167
2024-03-02,3,Surgery,4,12,0.3333
2024-03-03,3,Surgery,5,12,0.4167
2024-03-04,3,Surgery,5,12,0.4167
2024-03-05,3,Surgery,6,12,0.5
2024-03-06,3,Surgery,6,12,0.5
2024-03-07,3,Surgery,6,12,0.5
2024-03-08,3,Surgery,7,12,0.5833
2024-03-09,3,Surgery,6,12,0.5
2024-03-10,3,Surgery,7,12,0.5833
2024-03-11,3,Surgery,5,12,0.4167
2024-03-12,3,Surgery,5,12,0.4167
2024-03-13,3,Surgery,6,12,0.5
2024-03-14,3,Surgery,4,12,0.3333
2024-03-15,3,Surgery,5,12,0.4167
2024-03-16,3,Surgery,8,12,0.6667
2024-03-17,3,Surgery,8,12,0.6667
2024-03-18,3,Surgery,8,12,0.6667
2024-03-19,3,Surgery,9,12,0.75
2024-03-20,3,Surgery,10,12,0.8333
2024-03-21,3,Surgery,9,12,0.75
2024-03-22,3,Surgery,9,12,0.75
2024-03-23,3,Surgery,12,12,1.0
2024-03-24,3,Surgery,9,12,0.75
2024-03-25,3,Surgery,12,12,1.0
2024-03-26,3,Surgery,10,12,0.8333
2024-03-27,3,Surgery,10,12,0.8333
2024-03-28,3,Surgery,10,12,0.8333
2024-03-29,3,Surgery,12,12,1.0
2024-03-30,3,Surgery,11,12,0.9167
2024-03-31,3,Surgery,10,12,0.8333
2024-04-01,3,Surgery,11,12,0.9167
2024-04-02,3,Surgery,10,12,0.8333
2024-04-03,3,Surgery,5,12,0.4167
2024-04-04,3,Surgery,5,12,0.4167
2024-04-05,3,Surgery,4,12,0.3333
2024-04-06,3,Surgery,5,12,0.4167
2024-04-07,3,Surgery,5,12,0.4167
2024-04-08,3,Surgery,6,12,0.5
2024-04-09,3,Surgery,6,12,0.5
2024-04-10,3,Surgery,8,12,0.6667
2024-04-11,3,Surgery,9,12,0.75
2024-04-12,3,Surgery,11,12,0.9167
2024-04-13,3,Surgery,11,12,0.9167
2024-04-14,3,Surgery,8,12,0.6667
2024-04-15,3,Surgery,10,12,0.8333
2024-04-16,3,Surgery,8,12,0.6667
2024-04-17,3,Surgery,7,12,0.5833
2024-04-18,3,Surgery,7,12,0.5833
2024-04-19,3,Surgery,7,12,0.5833
2024-04-20,3,Surgery,7,12,0.5833
2024-04-21,3,Surgery,6,12,0.5
2024-04-22,3,Surgery,6,12,0.5
2024-04-23,3,Surgery,5,12,0.4167
2024-04-24,3,Surgery,7,12,0.5833
2024-04-25,3,Surgery,9,12,0.75
2024-04-26,3,Surgery,9,12,0.75
2024-04-27,3,Surgery,8,12,0.6667
2024-04-28,3,Surgery,7,12,0.5833
2024-04-29,3,Surgery,9,12,0.75
2024-04-30,3,Surgery,8,12,0.6667
2024-05-01,3,Surgery,6,12,0.5
2024-05-02,3,Surgery,10,12,0.8333
2024-05-03,3,Surgery,9,12,0.75
2024-05-04,3,Surgery,12,12,1.0
2024-05-05,3,Surgery,10,12,0.8333
2024-05-06,3,Surgery,11,12,0.9167
2024-05-07,3,Surgery,12,12,1.0
2024-05-08,3,Surgery,11,12,0.9167
2024-05-09,3,Surgery,10,12,0.8333
2024-05-10,3,Surgery,11,12,0.9167
2024-05-11,3,Surgery,8,12,0.6667
2024-05-12,3,Surgery,9,12,0.75
2024-05-13,3,Surgery,8,12,0.6667
2024-05-14,3,Surgery,6,12,0.5
2024-05-15,3,Surgery,8,12,0.6667
2024-05-16,3,Surgery,7,12,0.5833
2024-05-17,3,Surgery,4,12,0.3333
2024-05-18,3,Surgery,4,12,0.3333
2024-05-19,3,Surgery,7,12,0.5833
2024-05-20,3,Surgery,10,12,0.8333
2024-05-21,3,Surgery,7,12,0.5833
2024-05-22,3,Surgery,10,12,0.8333
2024-05-23,3,Surgery,10,12,0.8333
2024-05-24,3,Surgery,6,12,0.5
2024-05-25,3,Surgery,7,12,0.5833
2024-05-26,3,Surgery,7,12,0.5833
2024-05-27,3,Surgery,7,12,0.5833
2024-05-28,3,Surgery,7,12,0.5833
2024-05-29,3,Surgery,6,12,0.5
2024-05-30,3,Surgery,8,12,0.6667
2024-05-31,3,Surgery,8,12,0.6667
2024-06-01,3,Surgery,8,12,0.6667
2024-06-02,3,Surgery,6,12,0.5
2024-06-03,3,Surgery,4,12,0.3333
2024-06-04,3,Surgery,6,12,0.5
2024-06-05,3,Surgery,5,12,0.4167
2024-06-06,3,Surgery,5,12,0.4167
2024-06-07,3,Surgery,6,12,0.5
2024-06-08,3,Surgery,7,12,0.5833
2024-06-09,3,Surgery,8,12,0.6667
2024-06-10,3,Surgery,10,12,0.8333
2024-06-11,3,Surgery,11,12,0.9167
2024-06-12,3,Surgery,9,12,0.75
2024-06-13,3,Surgery,11,12,0.9167
2024-06-14,3,Surgery,10,12,0.8333
2024-06-15,3,Surgery,10,12,0.8333
2024-06-16,3,Surgery,7,12,0.5833
2024-06-17,3,Surgery,10,12,0.8333
2024-06-18,3,Surgery,9,12,0.75
2024-06-19,3,Surgery,7,12,0.5833
2024-06-20,3,Surgery,7,12,0.5833
2024-06-21,3,Surgery,5,12,0.4167
2024-06-22,3,Surgery,8,12,0.6667
2024-06-23,3,Surgery,7,12,0.5833
2024-06-24,3,Surgery,9,12,0.75
2024-06-25,3,Surgery,5,12,0.4167
2024-06-26,3,Surgery,6,12,0.5
2024-06-27,3,Surgery,6,12,0.5
2024-06-28,3,Surgery,5,12,0.4167
2024-06-29,3,Surgery,7,12,0.5833
2024-06-30,3,Surgery,11,12,0.9167
2024-07-01,3,Surgery,14,12,1.1667
2024-07-02,3,Surgery,12,12,1.0
2024-07-03,3,Surgery,10,12,0.8333
2024-07-04,3,Surgery,9,12,0.75
2024-07-05,3,Surgery,9,12,0.75
2024-07-06,3,Surgery,10,12,0.8333
2024-07-07,3,Surgery,10,12,0.8333
2024-07-08,3,Surgery,7,12,0.5833
2024-07-09,3,Surgery,8,12,0.6667
2024-07-10,3,Surgery,10,12,0.8333
2024-07-11,3,Surgery,11,12,0.9167
2024-07-12,3,Surgery,8,12,0.6667
2024-07-13,3,Surgery,8,12,0.6667
2024-07-14,3,Surgery,9,12,0.75
2024-07-15,3,Surgery,7,12,0.5833
2024-07-16,3,Surgery,6,12,0.5
2024-07-17,3,Surgery,7,12,0.5833
2024-07-18,3,Surgery,8,12,0.6667
2024-07-19,3,Surgery,8,12,0.6667
2024-07-20,3,Surgery,10,12,0.8333
2024-07-21,3,Surgery,8,12,0.6667
2024-07-22,3,Surgery,9,12,0.75
2024-07-23,3,Surgery,11,12,0.9167
2024-07-24,3,Surgery,9,12,0.75
2024-07-25,3,Surgery,6,12,0.5
2024-07-26,3,Surgery,8,12,0.6667
2024-07-27,3,Surgery,8,12,0.6667
2024-07-28,3,Surgery,7,12,0.5833
2024-07-29,3,Surgery,8,12,0.6667
2024-07-30,3,Surgery,10,12,0.8333
2024-07-31,3,Surgery,13,12,1.0833
2024-08-01,3,Surgery,12,12,1.0
2024-08-02,3,Surgery,13,12,1.0833
2024-08-03,3,Surgery,8,12,0.6667
2024-08-04,3,Surgery,8,12,0.6667
2024-08-05,3,Surgery,5,12,0.4167
2024-08-06,3,Surgery,8,12,0.6667
2024-08-07,3,Surgery,7,12,0.5833
2024-08-08,3,Surgery,8,12,0.6667
2024-08-09,3,Surgery,6,12,0.5
2024-08-10,3,Surgery,5,12,0.4167
2024-08-11,3,Surgery,6,12,0.5
2024-08-12,3,Surgery,6,12,0.5
2024-08-13,3,Surgery,8,12,0.6667
2024-08-14,3,Surgery,7,12,0.5833
2024-08-15,3,Surgery,7,12,0.5833
2024-08-16,3,Surgery,7,12,0.5833
2024-08-17,3,Surgery,13,12,1.0833
2024-08-18,3,Surgery,12,12,1.0
2024-08-19,3,Surgery,10,12,0.8333
2024-08-20,3,Surgery,9,12,0.75
2024-08-21,3,Surgery,11,12,0.9167
2024-08-22,3,Surgery,8,12,0.6667
2024-08-23,3,Surgery,7,12,0.5833
2024-08-24,3,Surgery,5,12,0.4167
2024-08-25,3,Surgery,5,12,0.4167
2024-08-26,3,Surgery,5,12,0.4167
2024-08-27,3,Surgery,7,12,0.5833
2024-08-28,3,Surgery,5,12,0.4167
2024-08-29,3,Surgery,3,12,0.25
2024-08-30,3,Surgery,1,12,0.0833
2024-08-31,3,Surgery,3,12,0.25
2024-09-01,3,Surgery,2,12,0.1667
2024-09-02,3,Surgery,2,12,0.1667
2024-09-03,3,Surgery,1,12,0.0833
2024-09-04,3,Surgery,2,12,0.1667
2024-09-05,3,Surgery,3,12,0.25
2024-09-06,3,Surgery,4,12,0.3333
2024-09-07,3,Surgery,8,12,0.6667
2024-09-08,3,Surgery,4,12,0.3333
2024-09-09,3,Surgery,6,12,0.5
2024-09-10,3,Surgery,8,12,0.6667
2024-09-11,3,Surgery,8,12,0.6667
2024-09-12,3,Surgery,6,12,0.5
2024-09-13,3,Surgery,7,12,0.5833
2024-09-14,3,Surgery,6,12,0.5
2024-09-15,3,Surgery,4,12,0.3333
2024-09-16,3,Surgery,3,12,0.25
2024-09-17,3,Surgery,7,12,0.5833
2024-09-18,3,Surgery,6,12,0.5
2024-09-19,3,Surgery,7,12,0.5833
2024-09-20,3,Surgery,4,12,0.3333
2024-09-21,3,Surgery,7,12,0.5833
2024-09-22,3,Surgery,7,12,0.5833
2024-09-23,3,Surgery,7,12,0.5833
2024-09-24,3,Surgery,5,12,0.4167
2024-09-25,3,Surgery,3,12,0.25
2024-09-26,3,Surgery,8,12,0.6667
2024-09-27,3,Surgery,9,12,0.75
2024-09-28,3,Surgery,9,12,0.75
2024-09-29,3,Surgery,11,12,0.9167
2024-09-30,3,Surgery,12,12,1.0
2024-10-01,3,Surgery,13,12,1.0833
2024-10-02,3,Surgery,8,12,0.6667
2024-10-03,3,Surgery,6,12,0.5
2024-10-04,3,Surgery,7,12,0.5833
2024-10-05,3,Surgery,9,12,0.75
2024-10-06,3,Surgery,9,12,0.75
2024-10-07,3,Surgery,6,12,0.5
2024-10-08,3,Surgery,7,12,0.5833
2024-10-09,3,Surgery,6,12,0.5
2024-10-10,3,Surgery,7,12,0.5833
2024-10-11,3,Surgery,8,12,0.6667
2024-10-12,3,Surgery,8,12,0.6667
2024-10-13,3,Surgery,7,12,0.5833
2024-10-14,3,Surgery,5,12,0.4167
2024-10-15,3,Surgery,5,12,0.4167
2024-10-16,3,Surgery,6,12,0.5
2024-10-17,3,Surgery,4,12,0.3333
2024-10-18,3,Surgery,5,12,0.4167
2024-10-19,3,Surgery,6,12,0.5
2024-10-20,3,Surgery,9,12,0.75
2024-10-21,3,Surgery,8,12,0.6667
2024-10-22,3,Surgery,8,12,0.6667
2024-10-23,3,Surgery,9,12,0.75
2024-10-24,3,Surgery,9,12,0.75
2024-10-25,3,Surgery,8,12,0.6667
2024-10-26,3,Surgery,8,12,0.6667
2024-10-27,3,Surgery,10,12,0.8333
2024-10-28,3,Surgery,8,12,0.6667
2024-10-29,3,Surgery,12,12,1.0
2024-10-30,3,Surgery,12,12,1.0
2024-10-31,3,Surgery,14,12,1.1667
2024-11-01,3,Surgery,14,12,1.1667
2024-11-02,3,Surgery,11,12,0.9167
2024-11-03,3,Surgery,10,12,0.8333
2024-11-04,3,Surgery,8,12,0.6667
2024-11-05,3,Surgery,6,12,0.5
2024-11-06,3,Surgery,6,12,0.5
2024-11-07,3,Surgery,5,12,0.4167
2024-11-08,3,Surgery,5,12,0.4167
2024-11-09,3,Surgery,4,12,0.3333
2024-11-10,3,Surgery,4,12,0.3333
2024-11-11,3,Surgery,6,12,0.5
2024-11-12,3,Surgery,5,12,0.4167
2024-11-13,3,Surgery,5,12,0.4167
2024-11-14,3,Surgery,6,12,0.5
2024-11-15,3,Surgery,8,12,0.6667
2024-11-16,3,Surgery,9,12,0.75
2024-11-17,3,Surgery,10,12,0.8333
2024-11-18,3,Surgery,10,12,0.8333
2024-11-19,3,Surgery,13,12,1.0833
2024-11-20,3,Surgery,12,12,1.0
2024-11-21,3,Surgery,11,12,0.9167
2024-11-22,3,Surgery,11,12,0.9167
2024-11-23,3,Surgery,9,12,0.75
2024-11-24,3,Surgery,7,12,0.5833
2024-11-25,3,Surgery,5,12,0.4167
2024-11-26,3,Surgery,5,12,0.4167
2024-11-27,3,Surgery,4,12,0.3333
2024-11-28,3,Surgery,3,12,0.25
2024-11-29,3,Surgery,2,12,0.1667
2024-11-30,3,Surgery,3,12,0.25
2024-12-01,3,Surgery,4,12,0.3333
2024-12-02,3,Surgery,6,12,0.5
2024-12-03,3,Surgery,6,12,0.5
2024-12-04,3,Surgery,8,12,0.6667
2024-12-05,3,Surgery,10,12,0.8333
2024-12-06,3,Surgery,10,12,0.8333
2024-12-07,3,Surgery,9,12,0.75
2024-12-08,3,Surgery,10,12,0.8333
2024-12-09,3,Surgery,11,12,0.9167
2024-12-10,3,Surgery,7,12,0.5833
2024-12-11,3,Surgery,6,12,0.5
2024-12-12,3,Surgery,7,12,0.5833
2024-12-13,3,Surgery,3,12,0.25
2024-12-14,3,Surgery,5,12,0.4167
2024-12-15,3,Surgery,4,12,0.3333
2024-12-16,3,Surgery,4,12,0.3333
2024-12-17,3,Surgery,9,12,0.75
2024-12-18,3,Surgery,8,12,0.6667
2024-12-19,3,Surgery,7,12,0.5833
2024-12-20,3,Surgery,9,12,0.75
2024-12-21,3,Surgery,8,12,0.6667
2024-12-22,3,Surgery,6,12,0.5
2024-12-23,3,Surgery,4,12,0.3333
2024-12-24,3,Surgery,5,12,0.4167
2024-12-25,3,Surgery,4,12,0.3333
2024-12-26,3,Surgery,6,12,0.5
2024-12-27,3,Surgery,9,12,0.75
2024-12-28,3,Surgery,9,12,0.75
2024-12-29,3,Surgery,4,12,0.3333
2024-12-30,3,Surgery,4,12,0.3333
2024-12-31,3,Surgery,4,12,0.3333
2025-01-01,3,Surgery,3,12,0.25
2025-01-02,3,Surgery,4,12,0.3333
2025-01-03,3,Surgery,3,12,0.25
2025-01-04,3,Surgery,1,12,0.0833
2025-01-05,3,Surgery,0,12,0.0
2025-01-06,3,Surgery,0,12,0.0
2025-01-07,3,Surgery,2,12,0.1667
2025-01-08,3,Surgery,3,12,0.25
2025-01-09,3,Surgery,3,12,0.25
2025-01-10,3,Surgery,4,12,0.3333
2025-01-11,3,Surgery,6,12,0.5
2025-01-12,3,Surgery,8,12,0.6667
2025-01-13,3,Surgery,9,12,0.75
2025-01-14,3,Surgery,7,12,0.5833
2025-01-15,3,Surgery,8,12,0.6667
2025-01-16,3,Surgery,9,12,0.75
2025-01-17,3,Surgery,6,12,0.5
2025-01-18,3,Surgery,8,12,0.6667
2025-01-19,3,Surgery,9,12,0.75
2025-01-20,3,Surgery,8,12,0.6667
2025-01-21,3,Surgery,7,12,0.5833
2025-01-22,3,Surgery,9,12,0.75
2025-01-23,3,Surgery,11,12,0.9167
2025-01-24,3,Surgery,10,12,0.8333
2025-01-25,3,Surgery,9,12,0.75
2025-01-26,3,Surgery,9,12,0.75
2025-01-27,3,Surgery,10,12,0.8333
2025-01-28,3,Surgery,10,12,0.8333
2025-01-29,3,Surgery,8,12,0.6667
2025-01-30,3,Surgery,9,12,0.75
2025-01-31,3,Surgery,9,12,0.75
2025-02-01,3,Surgery,10,12,0.8333
2025-02-02,3,Surgery,11,12,0.9167
2025-02-03,3,Surgery,6,12,0.5
2025-02-04,3,Surgery,6,12,0.5
2025-02-05,3,Surgery,8,12,0.6667
2025-02-06,3,Surgery,8,12,0.6667
2025-02-07,3,Surgery,11,12,0.9167
2025-02-08,3,Surgery,13,12,1.0833
2025-02-09,3,Surgery,13,12,1.0833
2025-02-10,3,Surgery,14,12,1.1667
2025-02-11,3,Surgery,11,12,0.9167
2025-02-12,3,Surgery,11,12,0.9167
2025-02-13,3,Surgery,12,12,1.0
2025-02-14,3,Surgery,12,12,1.0
2025-02-15,3,Surgery,10,12,0.8333
2025-02-16,3,Surgery,11,12,0.9167
2025-02-17,3,Surgery,12,12,1.0
2025-02-18,3,Surgery,9,12,0.75
2025-02-19,3,Surgery,7,12,0.5833
2025-02-20,3,Surgery,6,12,0.5
2025-02-21,3,Surgery,5,12,0.4167
2025-02-22,3,Surgery,5,12,0.4167
2025-02-23,3,Surgery,7,12,0.5833
2025-02-24,3,Surgery,8,12,0.6667
2025-02-25,3,Surgery,10,12,0.8333
2025-02-26,3,Surgery,9,12,0.75
2025-02-27,3,Surgery,7,12,0.5833
2025-02-28,3,Surgery,7,12,0.5833
2025-03-01,3,Surgery,6,12,0.5
2025-03-02,3,Surgery,5,12,0.4167
2025-03-03,3,Surgery,6,12,0.5
2025-03-04,3,Surgery,4,12,0.3333
2025-03-05,3,Surgery,6,12,0.5
2025-03-06,3,Surgery,5,12,0.4167
2025-03-07,3,Surgery,4,12,0.3333
2025-03-08,3,Surgery,6,12,0.5
2025-03-09,3,Surgery,8,12,0.6667
2025-03-10,3,Surgery,8,12,0.6667
2025-03-11,3,Surgery,5,12,0.4167
2025-03-12,3,Surgery,4,12,0.3333
2025-03-13,3,Surgery,4,12,0.3333
2025-03-14,3,Surgery,4,12,0.3333
2025-03-15,3,Surgery,5,12,0.4167
2025-03-16,3,Surgery,5,12,0.4167
2025-03-17,3,Surgery,7,12,0.5833
2025-03-18,3,Surgery,6,12,0.5
2025-03-19,3,Surgery,6,12,0.5
2025-03-20,3,Surgery,6,12,0.5
2025-03-21,3,Surgery,7,12,0.5833
2025-03-22,3,Surgery,8,12,0.6667
2025-03-23,3,Surgery,6,12,0.5
2025-03-24,3,Surgery,5,12,0.4167
2025-03-25,3,Surgery,2,12,0.1667
2025-03-26,3,Surgery,3,12,0.25
2025-03-27,3,Surgery,3,12,0.25
2025-03-28,3,Surgery,6,12,0.5
2025-03-29,3,Surgery,4,12,0.3333
2025-03-30,3,Surgery,4,12,0.3333
2025-03-31,3,Surgery,4,12,0.3333
2025-04-01,3,Surgery,5,12,0.4167
2025-04-02,3,Surgery,6,12,0.5
2025-04-03,3,Surgery,8,12,0.6667
2025-04-04,3,Surgery,9,12,0.75
2025-04-05,3,Surgery,8,12,0.6667
2025-04-06,3,Surgery,9,12,0.75
2025-04-07,3,Surgery,8,12,0.6667
2025-04-08,3,Surgery,8,12,0.6667
2025-04-09,3,Surgery,9,12,0.75
2025-04-10,3,Surgery,11,12,0.9167
2025-04-11,3,Surgery,8,12,0.6667
2025-04-12,3,Surgery,8,12,0.6667
2025-04-13,3,Surgery,12,12,1.0
2025-04-14,3,Surgery,14,12,1.1667
2025-04-15,3,Surgery,14,12,1.1667
2025-04-16,3,Surgery,12,12,1.0
2025-04-17,3,Surgery,9,12,0.75
2025-04-18,3,Surgery,11,12,0.9167
2025-04-19,3,Surgery,8,12,0.6667
